GDP/breakdown at current prices in National currency (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Currency,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Albania,Lek,"Transport, storage and communication (ISIC I)","228,698,167","235,114,863","241,909,703","249,249,843","255,464,932","263,495,274","272,630,098","275,034,810","289,121,856","301,924,815","281,755,852","335,034,847","343,437,540","320,292,723","320,358,483","315,709,516","321,397,011","306,892,605","319,671,885","363,489,217","225,817,447","260,145,453","922,656,492","2,325,970,949","3,610,127,611","4,815,886,824","11,949,404,183","15,207,779,348","21,580,615,706","27,360,799,811","28,230,947,478","39,832,375,985","42,138,128,392","43,514,483,284","53,800,059,977","61,577,235,899","67,947,384,970","81,317,651,575","88,975,746,187","94,416,173,072","91,830,380,592","97,247,224,043","97,904,264,564","81,202,428,783","80,080,886,739","92,437,404,923"
Albania,Lek,Other Activities (ISIC J-P),"944,760,853","971,268,418","999,337,954","1,029,660,929","1,055,335,160","1,088,508,072","1,126,247,585","1,136,177,273","1,194,369,986","1,247,275,957","1,163,927,862","1,384,033,568","1,418,821,990","1,323,029,858","1,323,437,509","1,304,482,743","1,327,063,619","1,268,199,499","1,321,616,901","1,497,754,454","935,436,653","1,077,005,588","3,764,145,194","9,792,007,791","14,919,696,719","18,827,840,261","55,691,837,244","59,597,605,670","72,770,990,524","86,351,162,552","99,749,593,247","117,722,721,505","128,917,865,723","142,543,129,741","157,254,569,748","177,672,098,636","195,832,800,088","220,754,083,365","251,423,060,307","274,249,952,019","296,446,827,248","314,990,171,808","333,153,349,330","351,067,251,887","377,416,549,191","377,668,414,745"
Albania,Lek,Total Value Added,"11,728,991,983","12,065,911,964","12,412,419,274","12,768,681,796","13,135,860,976","13,512,798,427","13,900,004,641","14,301,975,453","14,709,767,325","15,129,478,913","15,579,012,136","16,004,496,183","16,462,118,191","16,744,272,983","16,501,412,205","16,908,065,933","17,432,581,352","17,301,819,645","16,986,108,525","18,653,031,689","17,061,755,915","16,525,012,052","50,720,501,361","125,680,309,048","184,961,275,121","230,954,594,346","312,817,275,203","304,714,178,713","339,154,282,222","396,081,873,360","442,126,723,038","503,693,039,825","542,777,549,849","596,038,224,616","647,538,548,337","703,494,244,239","755,264,833,858","841,299,320,086","936,917,346,267","989,796,272,661","1,077,484,546,226","1,131,120,799,316","1,154,746,557,688","1,178,271,402,241","1,223,062,727,709","1,265,757,832,984"
Algeria,Algerian Dinar,Final consumption expenditure,"18,572,971,187","20,010,997,445","23,481,177,078","24,909,554,848","31,670,037,165","39,443,857,592","45,202,834,357","56,237,599,781","65,507,801,870","76,002,882,497","92,576,708,752","113,587,969,136","126,282,609,181","140,946,704,210","165,278,721,245","185,757,045,790","209,409,517,762","212,981,305,274","279,374,980,798","336,461,193,633","403,896,572,139","547,499,397,158","733,451,319,119","870,780,584,422","1,101,956,284,347","1,455,757,429,066","1,741,296,822,908","1,891,127,147,056","2,061,394,394,733","2,215,431,397,188","2,275,465,430,849","2,473,521,123,429","2,689,707,618,885","2,903,822,000,000","3,217,920,700,000","3,418,909,200,000","3,650,447,400,000","4,052,822,600,000","4,791,796,200,000","5,353,284,800,000","6,181,324,200,000","7,563,404,000,000","8,504,463,800,000","8,955,490,700,000","9,629,645,400,000","10,300,723,700,000"
Algeria,Algerian Dinar,Household consumption expenditure (including Non-profit institutions serving households),"15,184,710,445","16,132,342,999","18,943,615,262","20,410,807,978","25,740,817,542","31,472,562,329","35,956,491,866","44,648,170,499","50,909,261,129","58,522,235,000","70,224,880,824","87,232,992,928","95,621,473,470","106,252,419,107","125,911,263,044","139,810,343,889","156,516,258,555","154,983,256,982","214,233,967,926","265,667,171,368","313,826,535,876","419,304,048,704","548,679,475,029","649,569,390,590","838,011,507,632","1,115,537,827,072","1,335,912,807,175","1,431,279,113,934","1,557,744,739,166","1,671,807,260,936","1,715,308,682,217","1,848,938,988,431","1,989,272,674,241","2,126,300,200,000","2,371,024,500,000","2,553,030,100,000","2,695,579,600,000","2,963,819,600,000","3,333,285,800,000","3,743,918,600,000","4,115,566,700,000","4,548,233,700,000","5,210,992,100,000","5,769,782,600,000","6,264,724,700,000","6,853,952,300,000"
Algeria,Algerian Dinar,General government final consumption expenditure,"3,388,260,742","3,878,654,446","4,537,561,816","4,498,746,870","5,929,219,623","7,971,295,263","9,246,342,492","11,589,429,281","14,598,540,741","17,480,647,497","22,351,827,929","26,354,976,208","30,661,135,712","34,694,285,103","39,367,458,201","45,946,701,901","52,893,259,207","57,998,048,292","65,141,012,873","70,794,022,265","90,070,036,263","128,195,348,453","184,771,844,090","221,211,193,831","263,944,776,716","340,219,601,993","405,384,015,733","459,848,033,122","503,649,655,567","543,624,136,252","560,156,748,633","624,582,134,998","700,434,944,644","777,521,800,000","846,896,200,000","865,879,100,000","954,867,800,000","1,089,003,000,000","1,458,510,400,000","1,609,366,200,000","2,065,757,500,000","3,015,170,300,000","3,293,471,700,000","3,185,708,100,000","3,364,920,700,000","3,446,771,400,000"
Algeria,Algerian Dinar,Gross capital formation,"8,428,144,157","8,558,148,666","10,054,645,012","13,424,169,281","22,000,614,878","27,744,195,559","31,818,420,411","40,676,470,922","54,437,942,733","54,248,582,968","63,297,986,505","70,597,307,156","77,082,380,814","87,523,080,314","92,219,202,502","96,438,935,385","98,998,282,112","93,563,656,838","97,709,838,402","128,332,103,072","159,677,124,069","265,835,098,921","318,733,347,433","335,070,112,057","466,364,200,516","630,897,904,259","642,468,782,571","645,277,286,885","771,347,039,072","847,087,955,442","966,393,577,474","1,164,363,232,679","1,397,962,422,737","1,593,589,000,000","2,045,414,000,000","2,393,852,900,000","2,564,982,700,000","3,223,891,400,000","4,124,650,600,000","4,672,657,400,000","4,968,140,000,000","5,539,403,900,000","6,336,499,800,000","7,227,054,500,000","7,860,819,300,000","8,485,396,000,000"
Algeria,Algerian Dinar,Gross fixed capital formation (including Acquisitions less disposals of valuables),"7,805,254,316","7,979,342,096","9,384,479,178","11,877,186,623","16,963,993,296","23,974,990,525","31,357,987,607","38,432,984,811","50,789,979,928","50,374,980,092","54,880,978,311","63,044,975,084","71,487,971,748","80,318,968,258","87,481,965,427","92,764,963,339","101,332,959,953","92,879,963,293","91,743,363,743","115,796,054,237","141,876,543,930","215,778,514,723","277,973,890,143","324,134,871,900","407,544,838,936","541,825,785,867","639,446,747,287","638,119,747,812","728,753,711,993","789,798,687,867","852,628,663,036","965,462,618,444","1,111,308,560,805","1,265,164,500,000","1,476,902,600,000","1,691,640,300,000","1,969,457,900,000","2,462,124,400,000","3,228,343,200,000","3,811,419,100,000","4,350,922,300,000","4,620,306,800,000","4,992,412,000,000","5,690,894,400,000","6,342,764,900,000","7,159,367,200,000"
Algeria,Algerian Dinar,Changes in inventories,"622,889,841","578,806,570","670,165,833","1,546,982,658","5,036,621,582","3,769,205,034","460,432,804","2,243,486,111","3,647,962,806","3,873,602,876","8,417,008,194","7,552,332,071","5,594,409,067","7,204,112,056","4,737,237,075","3,673,972,046","-2,334,677,840","683,693,545","5,966,474,659","12,536,048,835","17,800,580,140","50,056,584,198","40,759,457,290","10,935,240,157","58,819,361,580","89,072,118,392","3,022,035,284","7,157,539,073","42,593,327,080","57,289,267,574","113,764,914,438","198,900,614,236","286,653,861,932","328,424,500,000","568,511,400,000","702,212,600,000","595,524,800,000","761,767,000,000","896,307,400,000","861,238,300,000","617,217,700,000","919,097,100,000","1,344,087,800,000","1,536,160,100,000","1,518,054,400,000","1,326,028,800,000"
Algeria,Algerian Dinar,Exports of goods and services,"5,632,115,886","4,846,486,149","6,543,021,717","9,289,540,812","21,355,327,248","20,667,861,918","24,308,734,185","26,494,853,981","26,629,553,284","39,819,109,463","55,677,707,383","66,034,587,112","64,079,950,562","65,198,453,662","67,537,232,668","68,477,134,470","38,627,768,962","45,731,909,971","49,786,358,986","77,884,034,894","129,304,346,312","245,983,376,858","265,696,869,271","251,737,032,634","341,803,970,917","531,859,698,352","779,946,878,766","835,352,194,225","650,804,171,617","909,525,612,546","1,730,887,039,184","1,547,443,550,859","1,602,213,285,164","2,008,951,300,000","2,462,919,600,000","3,569,649,300,000","4,149,706,900,000","4,402,231,800,000","5,298,034,000,000","3,525,855,100,000","4,610,102,500,000","5,658,617,100,000","5,979,809,500,000","5,528,756,900,000","5,252,595,900,000","3,909,788,500,000"
Algeria,Algerian Dinar,Imports of goods and services,"7,022,882,619","6,924,660,484","7,773,580,361","10,946,756,666","19,624,381,572","26,472,008,252","27,468,719,472","36,434,106,812","42,068,433,114","42,196,782,244","49,472,573,603","59,240,143,012","60,397,290,645","60,450,435,207","61,725,904,696","59,624,187,677","50,939,564,061","39,994,591,922","79,670,115,926","121,396,117,569","139,489,534,663","198,895,328,272","245,158,872,784","269,860,064,121","425,660,868,141","617,779,462,574","598,337,577,423","596,305,048,607","657,868,511,434","739,640,946,015","857,554,690,953","933,215,500,901","1,162,331,735,049","1,254,041,200,000","1,577,137,700,000","1,820,427,100,000","1,863,501,300,000","2,326,059,400,000","3,170,777,200,000","3,583,772,000,000","3,768,002,900,000","4,172,893,000,000","4,612,074,700,000","5,061,121,500,000","5,500,515,700,000","6,104,032,900,000"
Algeria,Algerian Dinar,Gross Domestic Product (GDP),"25,451,140,017","26,349,801,132","32,154,094,685","36,572,335,624","55,435,761,047","61,435,207,262","73,908,029,005","87,044,351,784","104,595,700,258","127,933,975,067","162,140,696,179","191,037,413,507","207,084,161,134","233,225,104,231","263,261,247,399","290,939,716,959","295,882,949,343","312,001,235,353","346,933,118,200","421,091,681,205","553,138,464,728","860,189,483,474","1,072,272,551,215","1,187,042,266,617","1,484,051,272,005","2,000,475,580,350","2,564,236,946,110","2,773,903,273,684","2,824,110,846,112","3,230,898,841,811","4,114,219,268,492","4,251,206,790,035","4,527,462,680,292","5,252,321,100,000","6,149,116,700,000","7,561,984,300,000","8,501,635,800,000","9,352,886,400,000","11,043,703,500,000","9,968,025,300,000","11,991,563,900,000","14,588,531,900,000","16,208,698,400,000","16,650,180,600,000","17,242,544,800,000","16,591,875,300,000"
Algeria,Algerian Dinar,"Agriculture, hunting, forestry, fishing (ISIC A-B)","3,375,903,903","3,638,690,492","3,932,065,996","3,793,025,472","4,755,185,893","6,906,142,787","7,390,003,807","7,444,229,611","9,368,550,452","10,896,605,802","13,056,292,423","16,420,460,101","16,272,856,600","16,778,507,196","18,475,694,884","24,331,947,131","26,548,626,401","32,114,521,042","39,184,435,750","52,164,552,240","63,370,900,991","88,205,568,875","129,737,516,567","132,451,157,932","147,113,509,803","198,582,779,844","280,701,245,001","245,200,632,969","328,188,958,593","363,367,287,827","349,733,412,094","416,360,076,549","421,518,621,898","515,281,700,000","580,505,615,669","581,615,824,027","641,284,988,923","708,072,525,058","727,413,132,965","931,349,141,685","1,015,258,783,974","1,183,216,142,623","1,421,693,273,033","1,640,000,000,000","1,771,500,000,000","1,936,400,000,000"
Algeria,Algerian Dinar,"Mining, Manufacturing, Utilities (ISIC C-E)","6,943,032,939","6,062,783,840","9,051,225,581","12,006,658,465","26,069,787,816","23,344,300,064","29,513,979,768","34,904,586,959","37,991,313,829","51,822,639,503","70,699,758,452","80,462,621,734","83,177,261,937","90,941,153,418","102,189,697,678","107,760,647,503","89,097,457,883","94,080,996,633","104,788,771,440","128,705,250,766","198,509,635,636","344,720,504,773","390,842,689,294","394,914,504,349","510,755,873,417","725,949,977,346","996,184,713,047","1,099,340,903,859","936,213,846,420","1,203,168,902,398","1,954,001,067,779","1,800,053,105,385","1,848,292,480,321","2,268,460,100,000","2,757,311,049,093","3,830,165,372,458","4,396,074,202,233","4,661,468,478,705","5,603,905,716,679","3,774,519,211,662","4,861,074,590,713","5,976,960,471,903","6,345,047,522,079","5,797,800,000,000","5,560,000,000,000","4,092,500,000,000"
Algeria,Algerian Dinar,Manufacturing (ISIC D),"3,005,632,195","3,095,792,234","3,617,113,648","4,264,302,047","4,644,581,024","5,119,483,408","6,630,779,905","7,458,288,383","9,466,804,105","12,696,497,387","14,832,355,678","17,435,994,708","19,836,419,229","23,502,493,682","31,048,402,173","33,881,007,015","40,895,292,847","39,739,311,238","44,258,468,116","44,952,553,521","63,292,294,319","94,122,469,670","117,659,421,871","121,112,783,769","149,726,353,783","176,216,607,840","189,436,395,736","194,410,105,640","223,099,175,928","233,376,521,596","246,626,302,751","265,021,479,367","275,123,002,476","287,977,700,000","314,772,026,866","337,169,225,284","358,340,103,982","381,474,719,991","408,866,433,279","466,406,814,896","500,577,260,579","533,608,496,836","583,311,315,794","617,100,000,000","670,600,000,000","719,100,000,000"
Algeria,Algerian Dinar,Construction (ISIC F),"1,792,866,068","2,125,057,045","2,783,004,305","3,228,606,729","4,349,047,480","5,335,968,371","6,893,163,843","8,069,908,149","10,757,196,411","12,993,251,893","16,526,816,485","20,089,520,039","24,376,724,315","28,526,128,454","33,688,233,603","37,022,736,929","44,316,244,204","42,599,842,492","41,708,141,603","50,153,150,026","57,185,357,041","78,527,678,329","102,149,101,891","121,496,121,189","151,781,151,397","191,161,190,678","217,686,217,136","243,651,243,035","265,412,264,741","271,258,270,572","292,046,291,308","320,507,319,697","369,939,369,004","401,014,400,000","458,674,043,300","505,423,900,243","610,071,091,300","732,720,744,400","869,988,635,864","1,000,054,929,500","1,194,113,500,000","1,262,566,746,150","1,411,159,583,292","1,569,300,000,000","1,730,200,000,000","1,850,800,000,000"
Algeria,Algerian Dinar,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","4,569,722,140","5,157,825,511","5,549,232,147","5,645,593,679","5,256,173,879","5,893,948,143","7,792,369,667","9,711,652,966","14,034,014,060","16,160,921,691","18,949,507,584","22,643,720,858","25,930,395,291","28,831,101,181","34,868,587,898","40,108,373,006","43,904,146,437","42,844,405,641","49,638,650,345","61,348,226,911","71,401,683,861","113,032,959,914","141,639,969,656","183,175,777,164","242,389,243,521","309,903,280,455","351,978,345,436","384,035,204,927","418,581,636,417","454,008,855,111","480,923,794,739","525,504,409,717","563,876,573,386","610,700,100,000","669,749,041,332","737,758,142,762","803,569,400,312","944,325,225,102","1,094,243,750,541","1,270,721,967,226","1,404,043,816,000","1,580,312,168,807","1,801,208,052,268","2,041,300,000,000","2,256,500,000,000","2,472,100,000,000"
Algeria,Algerian Dinar,"Transport, storage and communication (ISIC I)","1,260,997,559","1,356,845,354","1,476,655,099","1,764,198,485","2,511,012,558","2,815,528,991","3,235,861,511","4,116,463,132","4,753,451,606","5,680,978,709","7,281,649,228","7,844,412,943","8,409,922,770","10,569,882,442","12,679,370,456","13,811,431,740","15,382,681,667","15,592,427,860","17,382,893,335","20,170,955,265","25,782,494,509","39,527,735,464","53,922,290,029","61,538,491,538","70,826,034,046","94,510,782,540","140,985,425,564","172,421,787,329","195,513,754,256","226,181,204,468","261,287,887,886","319,328,400,016","344,996,978,195","390,551,200,000","512,569,886,314","645,028,933,346","730,238,427,946","808,380,857,708","830,341,470,541","865,214,517,217","933,707,611,846","1,074,147,743,040","1,194,841,707,583","1,462,800,000,000","1,559,300,000,000","1,660,800,000,000"
Algeria,Algerian Dinar,Other Activities (ISIC J-P),"8,340,577,545","9,431,883,310","10,506,876,582","10,973,413,875","13,527,950,240","17,539,192,207","18,772,416,660","22,759,189,889","30,024,774,161","30,656,067,631","35,626,672,008","43,576,677,832","48,917,000,222","57,578,331,541","61,359,662,879","67,904,580,649","71,552,797,793","77,733,048,667","85,730,234,163","91,143,222,114","113,559,577,812","143,228,192,241","224,931,255,888","258,041,398,275","304,604,919,322","393,340,763,334","486,935,145,380","486,447,562,545","538,742,249,544","578,821,334,349","619,621,421,654","698,313,797,165","739,456,423,905","807,822,400,000","882,797,375,109","958,414,369,815","1,098,219,512,545","1,354,590,339,650","1,762,375,986,983","1,926,865,238,024","2,368,462,885,928","3,249,056,536,172","3,569,563,204,456","3,521,800,000,000","3,752,100,000,000","3,905,500,000,000"
Algeria,Algerian Dinar,Total Value Added,"26,283,100,154","27,773,085,551","33,299,059,710","37,411,496,706","56,469,157,866","61,835,080,564","73,597,795,256","87,006,030,705","106,929,300,519","128,210,465,229","162,140,696,179","191,037,413,507","207,084,161,134","233,225,104,231","263,261,247,399","290,939,716,959","290,801,954,386","304,965,242,335","338,433,126,635","403,685,357,321","529,809,649,850","807,242,639,597","1,043,222,823,326","1,151,617,450,447","1,427,470,731,506","1,913,448,774,197","2,474,471,091,563","2,631,097,334,664","2,682,652,709,971","3,096,805,854,725","3,957,613,875,460","4,080,067,108,530","4,288,080,446,709","4,993,829,900,000","5,861,607,010,818","7,258,406,542,651","8,279,457,623,258","9,209,558,170,623","10,888,268,693,571","9,768,725,005,314","11,776,661,188,460","14,326,259,808,696","15,743,513,342,712","16,033,000,000,000","16,629,600,000,000","15,918,100,000,000"
Andorra,Euro,Final consumption expenditure,"30,857,297","34,997,277","40,778,895","48,957,265","60,810,850","72,055,608","89,301,405","112,653,420","136,589,815","162,049,136","192,283,631","219,538,421","251,983,974","286,157,995","316,238,821","351,332,684","397,235,726","447,032,103","491,786,237","556,620,580","618,800,350","683,821,385","751,260,671","781,771,953","823,410,068","878,504,740","919,744,850","1,016,189,887","1,056,071,738","1,126,753,037","1,189,899,262","1,267,592,078","1,383,564,543","1,581,008,170","1,775,692,143","1,963,061,595","2,107,492,073","2,190,989,967","2,066,339,975","2,017,889,644","1,969,976,093","1,939,816,282","1,934,358,944","1,928,707,399","1,974,817,761","1,964,491,212"
Andorra,Euro,Household consumption expenditure (including Non-profit institutions serving households),"26,717,631","30,243,648","35,264,885","42,318,491","52,346,829","61,560,021","75,657,809","95,026,560","114,220,972","134,780,245","159,096,415","179,740,206","205,667,064","231,845,517","255,911,582","283,092,203","320,114,053","357,938,286","393,569,240","442,973,760","488,907,934","535,493,013","583,154,186","602,581,441","638,890,841","681,202,585","712,908,565","791,727,787","822,974,979","878,787,736","929,436,015","990,434,919","1,077,416,862","1,224,755,633","1,369,971,869","1,509,863,866","1,617,343,297","1,672,238,644","1,552,804,634","1,478,170,204","1,450,298,711","1,431,639,835","1,448,187,765","1,442,290,305","1,482,953,787","1,473,113,869"
Andorra,Euro,General government final consumption expenditure,"4,139,667","4,753,629","5,514,010","6,638,774","8,464,021","10,495,586","13,643,596","17,626,861","22,368,843","27,268,891","33,187,216","39,798,216","46,316,910","54,312,478","60,327,240","68,240,481","77,121,672","89,093,818","98,216,997","113,646,820","129,892,415","148,328,372","168,106,486","179,190,512","184,519,227","197,302,155","206,836,285","224,462,100","233,096,758","247,965,300","260,463,247","277,157,159","306,147,680","356,252,536","405,720,274","453,197,729","490,148,776","518,751,323","513,535,341","539,719,440","519,677,382","508,176,448","486,171,179","486,417,094","491,863,975","491,377,343"
Andorra,Euro,Gross capital formation,"11,789,236","12,232,252","15,039,134","19,051,352","25,888,842","28,739,189","32,642,744","38,427,026","43,119,650","49,173,085","58,926,120","61,599,000","70,451,474","77,183,549","82,557,444","92,729,732","110,797,885","132,060,705","160,917,571","189,759,091","212,633,312","226,051,422","225,204,797","207,799,109","222,941,163","250,020,372","260,351,963","295,559,359","327,701,839","374,385,979","413,824,164","444,514,159","495,404,219","591,302,293","679,827,182","785,805,307","883,906,399","919,633,501","809,691,758","647,271,165","596,636,935","542,492,406","492,481,768","462,513,154","489,577,243","508,535,212"
Andorra,Euro,Gross fixed capital formation (including Acquisitions less disposals of valuables),"11,318,353","11,680,686","14,354,338","18,331,728","23,756,794","26,347,722","29,903,217","36,423,554","42,214,262","47,027,168","55,726,466","62,193,918","70,799,285","78,412,414","81,095,038","92,536,468","108,754,964","128,727,600","155,021,920","183,674,085","206,592,748","220,082,589","218,200,404","207,536,398","219,154,283","246,141,635","257,121,694","292,631,019","322,251,739","366,281,517","407,049,561","438,801,280","490,306,714","587,715,645","674,409,052","782,558,736","877,038,729","911,150,658","799,181,883","640,985,817","583,600,173","531,797,875","487,599,589","463,597,616","483,001,978","499,814,867"
Andorra,Euro,Changes in inventories,"470,884","551,567","684,795","719,625","2,132,048","2,391,467","2,739,527","2,003,471","905,388","2,145,917","3,199,654","-594,918","-347,811","-1,228,864","1,462,406","193,264","2,042,921","3,333,105","5,895,651","6,085,006","6,040,564","5,968,834","7,004,393","262,711","3,786,880","3,878,737","3,230,269","2,928,340","5,450,100","8,104,461","6,774,603","5,712,880","5,097,505","3,586,648","5,418,131","3,246,571","6,867,670","8,482,842","10,509,875","6,285,348","13,036,762","10,694,531","4,882,179","-1,084,461","6,575,266","8,720,346"
